step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1200,4.580927,,,1.701566e-04,0.7460,2509.9,62.0,1138.9,3927.7,65536.0,0,1125.90,2106.36,18.28,2280.0
1210,4.570325,,,1.671333e-04,0.7083,2513.7,61.0,1138.9,3960.3,65536.0,0,1118.67,2105.61,17.55,2280.0
1220,4.577050,,,1.641046e-04,0.6896,2513.1,61.0,1138.9,3992.9,65536.0,0,1123.33,2104.42,17.76,2280.0
1230,4.439252,,,1.610720e-04,0.7125,2515.6,61.0,1138.9,4025.6,65536.0,0,1119.76,2105.08,17.71,2280.0
1240,4.497582,,,1.580367e-04,0.7120,2511.6,61.0,1138.9,4058.2,65536.0,0,1120.99,2108.59,17.72,2280.0
1250,4.443334,,,1.550000e-04,0.7294,2514.7,61.0,1138.9,4090.9,65536.0,0,1119.59,2106.21,17.70,2280.0
1260,4.436026,,,1.519634e-04,0.7148,2515.2,61.0,1138.9,4123.5,65536.0,0,1121.59,2104.09,17.72,2280.0
1270,4.485803,,,1.489280e-04,0.7305,2517.3,61.0,1138.9,4156.2,65536.0,0,1120.60,2102.35,17.73,2280.0
1280,4.593768,,,1.458954e-04,0.7046,2513.4,61.0,1138.9,4188.8,65536.0,0,1122.01,2105.95,17.62,2280.0
1290,4.536455,,,1.428667e-04,0.7332,2517.6,61.0,1138.9,4221.5,65536.0,0,1121.54,2100.45,17.70,2280.0
1300,4.522917,,,1.398434e-04,0.7101,2513.7,61.0,1138.9,4254.1,65536.0,0,1123.40,2103.78,17.64,2280.0
1310,4.471350,,,1.368267e-04,0.7036,2515.0,62.0,1138.9,4286.7,65536.0,0,1121.90,2103.84,17.64,2280.0
1320,4.472954,,,1.338180e-04,0.7406,2511.9,62.0,1138.9,4319.4,65536.0,0,1126.39,2103.62,17.79,2280.0
