step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1220,4.577013,,,1.641046e-04,0.6897,2126.9,61.0,1139.5,4722.5,65536.0,0,1166.17,2657.77,17.60,2280.0
1230,4.439221,,,1.610720e-04,0.7124,2127.5,61.0,1139.5,4761.1,65536.0,0,1166.22,2656.63,17.60,2280.0
1240,4.497524,,,1.580367e-04,0.7119,2126.0,61.0,1139.5,4799.7,65536.0,0,1166.53,2659.12,17.58,2280.0
1250,4.443262,,,1.550000e-04,0.7294,2127.1,61.0,1139.5,4838.3,65536.0,0,1164.65,2659.07,17.59,2280.0
1260,4.435970,,,1.519634e-04,0.7146,2126.5,61.0,1139.5,4876.8,65536.0,0,1165.44,2659.42,17.55,2280.0
1270,4.485787,,,1.489280e-04,0.7305,2127.9,61.0,1139.5,4915.4,65536.0,0,1165.22,2656.53,18.25,2280.0
1280,4.593723,,,1.458954e-04,0.7046,2125.0,61.0,1139.5,4954.0,65536.0,0,1169.62,2657.77,17.58,2280.0
1290,4.536491,,,1.428667e-04,0.7334,2126.9,61.0,1139.5,4992.6,65536.0,0,1167.17,2656.60,17.55,2280.0
1300,4.522902,,,1.398434e-04,0.7102,2127.7,61.0,1139.5,5031.2,65536.0,0,1165.94,2656.57,17.57,2280.0
1310,4.471321,,,1.368267e-04,0.7036,2126.2,61.0,1139.5,5069.8,65536.0,0,1165.89,2659.31,17.66,2280.0
1320,4.472920,,,1.338180e-04,0.7405,2129.4,61.0,1139.5,5108.4,65536.0,0,1164.33,2655.05,17.64,2280.0
1330,4.403724,,,1.308185e-04,0.7680,2125.6,61.0,1139.5,5146.9,65536.0,0,1163.98,2662.19,17.47,2280.0
1340,4.346021,,,1.278297e-04,0.7434,2126.7,61.0,1139.5,5185.5,65536.0,0,1165.01,2659.23,17.66,2280.0
1350,4.532118,,,1.248528e-04,0.7183,2126.6,61.0,1139.5,5224.1,65536.0,0,1168.31,2656.48,17.57,2280.0
1360,4.464232,,,1.218891e-04,0.7601,2127.1,61.0,1139.5,5262.7,65536.0,0,1167.05,2656.50,17.65,2280.0
1370,4.443320,,,1.189400e-04,0.7226,2125.9,61.0,1139.5,5301.3,65536.0,0,1167.38,2657.65,17.59,2280.0
1380,4.502677,,,1.160066e-04,0.7634,2126.5,61.0,1139.5,5339.9,65536.0,0,1167.03,2657.77,17.53,2280.0
